model,method,cache_size,task,task_tokens_per_s,quant_ratio,task_quant_ratio
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_hotpotqa,4065.06,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_lcc,1346.94,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_lsht,4879.23,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_multi_news,198.56,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_multifieldqa_en,2584.48,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_multifieldqa_zh,1862.32,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_musique,4096.55,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_narrativeqa,2794.07,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_passage_count,3837.68,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_passage_retrieval_en,3842.34,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_passage_retrieval_zh,3221.27,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_qasper,1205.63,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_qmsum,754.44,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_repobench-p,2682.85,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_samsum,3801.71,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_trec,4755.88,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_triviaqa,5087.3,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,longbench_vcsum,603.33,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,commonsense_qa,6771.55,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_stem,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_abstract_algebra,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_anatomy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_astronomy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_college_biology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_college_chemistry,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_college_computer_science,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_college_mathematics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_college_physics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_computer_security,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_conceptual_physics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_electrical_engineering,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_elementary_mathematics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_biology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_chemistry,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_computer_science,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_mathematics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_physics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_statistics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_machine_learning,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_other,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_business_ethics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_clinical_knowledge,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_college_medicine,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_global_facts,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_human_aging,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_management,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_marketing,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_medical_genetics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_miscellaneous,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_nutrition,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_professional_accounting,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_professional_medicine,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_virology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_social_sciences,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_econometrics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_geography,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_government_and_politics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_macroeconomics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_microeconomics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_psychology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_human_sexuality,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_professional_psychology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_public_relations,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_security_studies,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_sociology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_us_foreign_policy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_humanities,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_formal_logic,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_european_history,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_us_history,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_high_school_world_history,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_international_law,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_jurisprudence,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_logical_fallacies,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_moral_disputes,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_moral_scenarios,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_philosophy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_prehistory,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_professional_law,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,mmlu_world_religions,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,1024,gsm8k,357.84,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_2wikimqa,4006.51,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_dureader,1926.59,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_gov_report,580.27,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_hotpotqa,4090.83,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_lcc,1349.57,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_lsht,4892.18,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_multi_news,196.73,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_multifieldqa_en,2511.78,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_multifieldqa_zh,1863.92,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_musique,4147.55,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_narrativeqa,2781.64,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_passage_count,3784.05,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_passage_retrieval_en,3859.26,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_passage_retrieval_zh,3115.21,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_qasper,1280.34,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_qmsum,751.08,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_repobench-p,2684.19,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_samsum,3782.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_trec,4948.21,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_triviaqa,5101.84,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,longbench_vcsum,603.8,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,commonsense_qa,6780.68,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_stem,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_abstract_algebra,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_anatomy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_astronomy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_college_biology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_college_chemistry,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_college_computer_science,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_college_mathematics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_college_physics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_computer_security,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_conceptual_physics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_electrical_engineering,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_elementary_mathematics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_biology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_chemistry,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_computer_science,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_mathematics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_physics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_statistics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_machine_learning,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_other,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_business_ethics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_clinical_knowledge,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_college_medicine,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_global_facts,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_human_aging,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_management,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_marketing,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_medical_genetics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_miscellaneous,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_nutrition,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_professional_accounting,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_professional_medicine,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_virology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_social_sciences,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_econometrics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_geography,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_government_and_politics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_macroeconomics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_microeconomics,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_psychology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_human_sexuality,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_professional_psychology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_public_relations,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_security_studies,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_sociology,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_us_foreign_policy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_humanities,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_formal_logic,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_european_history,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_us_history,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_high_school_world_history,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_international_law,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_jurisprudence,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_logical_fallacies,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_moral_disputes,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_moral_scenarios,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_philosophy,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_prehistory,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_professional_law,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,mmlu_world_religions,0.0,0.0,
meta-llama_Meta-Llama-3.1-8B-Instruct,base,2048,gsm8k,361.73,0.0,
Qwen_Qwen3-8B,base,512,longbench_2wikimqa,2962.79,0.0,
Qwen_Qwen3-8B,base,512,longbench_dureader,1573.53,0.0,
Qwen_Qwen3-8B,base,512,longbench_gov_report,512.99,0.0,
Qwen_Qwen3-8B,base,512,longbench_hotpotqa,3450.19,0.0,
Qwen_Qwen3-8B,base,512,longbench_lcc,1100.72,0.0,
Qwen_Qwen3-8B,base,512,longbench_lsht,4800.98,0.0,
Qwen_Qwen3-8B,base,512,longbench_multi_news,154.48,0.0,
Qwen_Qwen3-8B,base,512,longbench_multifieldqa_en,2116.0,0.0,
Qwen_Qwen3-8B,base,512,longbench_multifieldqa_zh,1367.9,0.0,
Qwen_Qwen3-8B,base,512,longbench_musique,3518.06,0.0,
Qwen_Qwen3-8B,base,512,longbench_narrativeqa,2220.3,0.0,
Qwen_Qwen3-8B,base,512,longbench_passage_count,3438.03,0.0,
Qwen_Qwen3-8B,base,512,longbench_passage_retrieval_en,3466.31,0.0,
Qwen_Qwen3-8B,base,512,longbench_passage_retrieval_zh,2395.26,0.0,
Qwen_Qwen3-8B,base,512,longbench_qasper,1029.86,0.0,
Qwen_Qwen3-8B,base,512,longbench_qmsum,641.82,0.0,
Qwen_Qwen3-8B,base,512,longbench_repobench-p,2394.38,0.0,
Qwen_Qwen3-8B,base,512,longbench_samsum,3335.77,0.0,
Qwen_Qwen3-8B,base,512,longbench_trec,4995.34,0.0,
Qwen_Qwen3-8B,base,512,longbench_triviaqa,4633.84,0.0,
Qwen_Qwen3-8B,base,512,longbench_vcsum,459.01,0.0,
Qwen_Qwen3-8B,base,512,commonsense_qa,5512.98,0.0,
Qwen_Qwen3-8B,base,512,mmlu_stem,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_abstract_algebra,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_anatomy,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_astronomy,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_college_biology,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_college_chemistry,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_college_computer_science,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_college_mathematics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_college_physics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_computer_security,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_conceptual_physics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_electrical_engineering,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_elementary_mathematics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_biology,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_chemistry,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_computer_science,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_mathematics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_physics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_statistics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_machine_learning,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_other,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_business_ethics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_clinical_knowledge,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_college_medicine,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_global_facts,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_human_aging,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_management,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_marketing,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_medical_genetics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_miscellaneous,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_nutrition,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_professional_accounting,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_professional_medicine,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_virology,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_social_sciences,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_econometrics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_geography,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_government_and_politics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_macroeconomics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_microeconomics,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_psychology,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_human_sexuality,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_professional_psychology,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_public_relations,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_security_studies,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_sociology,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_us_foreign_policy,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_humanities,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_formal_logic,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_european_history,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_us_history,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_high_school_world_history,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_international_law,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_jurisprudence,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_logical_fallacies,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_moral_disputes,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_moral_scenarios,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_philosophy,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_prehistory,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_professional_law,0.0,0.0,
Qwen_Qwen3-8B,base,512,mmlu_world_religions,0.0,0.0,
Qwen_Qwen3-8B,base,512,gsm8k,231.64,0.0,
Qwen_Qwen3-8B,base,1024,longbench_2wikimqa,2959.58,0.0,
Qwen_Qwen3-8B,base,1024,longbench_dureader,1572.65,0.0,
Qwen_Qwen3-8B,base,1024,longbench_gov_report,516.15,0.0,
Qwen_Qwen3-8B,base,1024,longbench_hotpotqa,3447.75,0.0,
Qwen_Qwen3-8B,base,1024,longbench_lcc,1100.37,0.0,
Qwen_Qwen3-8B,base,1024,longbench_lsht,4777.01,0.0,
Qwen_Qwen3-8B,base,1024,longbench_multi_news,154.36,0.0,
Qwen_Qwen3-8B,base,1024,longbench_multifieldqa_en,2115.06,0.0,
Qwen_Qwen3-8B,base,1024,longbench_multifieldqa_zh,1367.48,0.0,
Qwen_Qwen3-8B,base,1024,longbench_musique,3517.52,0.0,
Qwen_Qwen3-8B,base,1024,longbench_narrativeqa,2220.77,0.0,
Qwen_Qwen3-8B,base,1024,longbench_passage_count,3437.65,0.0,
Qwen_Qwen3-8B,base,1024,longbench_passage_retrieval_en,3465.96,0.0,
Qwen_Qwen3-8B,base,1024,longbench_passage_retrieval_zh,2396.81,0.0,
Qwen_Qwen3-8B,base,1024,longbench_qasper,1030.71,0.0,
Qwen_Qwen3-8B,base,1024,longbench_qmsum,642.32,0.0,
Qwen_Qwen3-8B,base,1024,longbench_repobench-p,2396.07,0.0,
Qwen_Qwen3-8B,base,1024,longbench_samsum,3413.33,0.0,
Qwen_Qwen3-8B,base,1024,longbench_trec,5114.86,0.0,
Qwen_Qwen3-8B,base,1024,longbench_triviaqa,4642.75,0.0,
Qwen_Qwen3-8B,base,1024,longbench_vcsum,462.59,0.0,
Qwen_Qwen3-8B,base,1024,commonsense_qa,5576.56,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_stem,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_abstract_algebra,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_anatomy,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_astronomy,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_college_biology,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_college_chemistry,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_college_computer_science,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_college_mathematics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_college_physics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_computer_security,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_conceptual_physics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_electrical_engineering,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_elementary_mathematics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_biology,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_chemistry,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_computer_science,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_mathematics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_physics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_statistics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_machine_learning,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_other,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_business_ethics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_clinical_knowledge,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_college_medicine,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_global_facts,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_human_aging,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_management,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_marketing,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_medical_genetics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_miscellaneous,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_nutrition,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_professional_accounting,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_professional_medicine,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_virology,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_social_sciences,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_econometrics,0.0,0.0,
Qwen_Qwen3-8B,base,1024,mmlu_high_school_geography,0.0,0.0,
